Year,Zone,Sub Region,District,Division 1 - Boys,Division 1 - Girls,Division 1 - Total,Division 2 - Boys,Division 2 - Girls,Division 2 - Total,Division 3 - Boys,Division 3 - Girls,Division 3 - Total,Division 4 - Boys,Division 4 - Girls,Division 4 - Total,Division U - Boys,Division U - Girls,Division U - Total,Division X - Boys,Division X - Girls,Division X - Total,Registered - Boys,Registered - Girls,Registered - Total,Sat - Boys,Sat - Girls,Sat - Total,Passed - Boys,Passed - Girls,Passed - Total,Pass Rate - Boys,Pass Rate - Girls,Pass Rate - Total,Pass Division 1_2_3 Boys,Pass Division 1_2_3 Girls,Pass Division 1_2_3 Total,Pass Rate Division 1_2_3 Boys,Pass Rate Division 1_2_3 Girls,Pass Rate Division 1_2_3 Total,Pass Rate Division 1 Boys,Pass Rate Division 1 Girls,Pass Rate Division 1 Total,Failure Rate -  Boys,Failure Rate - Girls,Failure Rate - Total,Abseentism Rate - Boys,Abseentism Rate - Girls,Abseentism Rate - Total
2023,KMD,Bukedi,Tororo,374,251,625,1813,1642,3455,1275,1421,2696,604,726,1330,833,972,1805,55,85,140,4954,5097,10051,4899,5012,9911,4066,4040,8106,0.0,0.0,0.0,3462,3314,6776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,KMD,South Buganda,Wakiso,8502,7363,15865,15539,18598,34137,3181,4638,7819,1506,1996,502,1383,1525,2908,394,456,850,30505,34576,65081,30111,34120,64231,28728,32595,61323,0.0,0.0,0.0,27222,30599,57821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,West Nile,Yumbe,81,32,113,1297,576,1873,1069,731,1800,452,327,779,493,478,971,69,57,126,3461,2201,5662,3392,2144,5536,2899,1666,4565,0.0,0.0,0.0,2447,1339,3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,West Nile,Zombo,29,19,48,515,277,792,418,267,685,199,105,304,197,141,338,14,12,26,1372,821,2193,1358,809,2167,1161,668,1829,0.0,0.0,0.0,962,563,1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Nabilatuk,3,1,4,112,43,155,55,54,109,14,19,33,7,18,25,2,0,2,193,135,328,191,135,326,184,117,301,0.0,0.0,0.0,170,98,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,AZO,West Nile,Adjumani,149,70,219,1275,610,1885,1135,761,1896,662,490,1152,554,611,1165,51,53,104,3826,2595,6421,3775,2542,6317,3221,1931,5152,0.0,0.0,0.0,2559,1441,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Acholi,Agago,69,37,106,838,430,1268,616,492,1108,466,370,836,832,900,1732,41,61,102,2862,2290,5152,2821,2229,5050,1989,1329,3318,0.0,0.0,0.0,1523,959,2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Lango,Alebtong,97,54,151,846,578,1424,458,433,891,396,364,760,621,612,1233,43,39,82,2461,2080,4541,2418,2041,4459,1797,1429,3226,0.0,0.0,0.0,1401,1065,2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Lango,Amolatar,97,50,147,612,391,1003,331,289,620,230,228,458,456,413,869,20,22,42,1746,1393,3139,1726,1371,3097,1270,958,2228,0.0,0.0,0.0,1040,730,1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Nabilatuk,6,0,6,111,58,169,33,61,94,10,9,19,10,17,27,7,3,10,177,148,325,170,145,315,160,128,288,0.0,0.0,0.0,150,119,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Teso,Amuria,65,30,95,834,674,1508,552,556,1108,295,344,639,394,411,805,30,44,74,2170,2059,4229,2140,2015,4155,1746,1604,3350,0.0,0.0,0.0,1451,1260,2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Acholi,Amuru,66,42,108,868,442,1310,580,421,1001,415,250,665,329,366,695,75,56,131,2333,1577,3910,2258,1521,3779,1929,1155,3084,0.0,0.0,0.0,1514,905,2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Lango,Apac,87,63,150,787,626,1413,324,351,675,229,199,428,210,231,441,25,20,45,1662,1490,3152,1637,1470,3107,1427,1239,2666,0.0,0.0,0.0,1198,1040,2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,West Nile,Arua,389,252,641,1980,1756,3736,1095,1127,2222,610,705,1315,648,656,1304,200,164,364,4922,4660,9582,4722,4496,9218,4074,3840,7914,0.0,0.0,0.0,3464,3135,6599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bukedi,Budaka,198,149,347,962,869,1831,570,596,1166,500,532,1032,596,594,1190,27,70,97,2853,2810,5663,2826,2740,5566,2230,2146,4376,0.0,0.0,0.0,1730,1614,3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Elgon,Bududa,65,53,118,528,667,1195,302,369,671,228,295,523,224,336,560,39,58,97,1386,1778,3164,1347,1720,3067,1123,1384,2507,0.0,0.0,0.0,895,1089,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Busoga,Bugiri,253,169,422,1420,1447,2867,747,873,1620,510,606,1116,562,610,1172,43,68,111,3535,3773,7308,3492,3705,7197,2930,3095,6025,0.0,0.0,0.0,2420,2489,4909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Busoga,Bugweri,111,89,200,832,912,1744,389,464,853,332,374,706,323,346,669,77,91,168,2064,2276,4340,1987,2185,4172,1664,1839,3503,0.0,0.0,0.0,1332,1465,2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Ankole,Buhweju,167,142,309,541,687,1228,101,192,293,68,86,154,46,59,105,32,26,58,955,1192,2147,923,1166,2089,877,1107,1984,0.0,0.0,0.0,809,1021,1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,North Buganda,Buikwe,965,1023,1988,2567,3331,5898,802,1071,1873,595,799,1394,525,548,1073,147,175,322,5601,6947,12548,5454,6772,12226,4929,6224,11153,0.0,0.0,0.0,4334,5425,9759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Teso,Bukedea,127,71,198,1095,1017,2112,760,906,1666,411,627,1038,462,658,1120,23,34,57,2878,3313,6191,2855,3279,6134,2393,2621,5014,0.0,0.0,0.0,1982,1994,3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,South Buganda,Bukomansimbi,242,253,495,749,1042,1791,235,407,642,170,244,414,144,224,368,80,71,151,1620,2241,3861,1540,2170,3710,1396,1946,3342,0.0,0.0,0.0,1226,1702,2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Elgon,Bukwo,21,16,37,449,476,925,317,370,687,321,369,690,430,586,1016,7,21,28,1545,1838,3383,1538,1817,3355,1108,1231,2339,0.0,0.0,0.0,787,862,1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Elgon,Bulambuli,60,21,81,512,451,963,412,415,827,245,378,623,455,435,890,49,72,121,1733,1772,3505,1684,1700,3384,1229,1265,2494,0.0,0.0,0.0,984,887,1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bunyoro,Buliisa,57,29,86,489,329,818,252,232,484,152,153,305,167,197,364,26,15,41,1143,955,2098,1117,940,2057,950,743,1693,0.0,0.0,0.0,798,590,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Toro,Bundibugyo,199,137,336,1239,1016,2255,459,415,874,326,263,589,182,172,354,97,94,191,2502,2097,4599,2405,2003,4408,2223,1831,4054,0.0,0.0,0.0,1897,1568,3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Toro,Bunyangabu,444,501,945,1048,1262,2310,94,120,214,52,47,99,14,11,25,51,51,102,1703,1992,3695,1652,1941,3593,1638,1930,3568,0.0,0.0,0.0,1586,1883,3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Ankole,Bushenyi,990,1126,2116,1495,1940,3435,263,327,590,127,159,286,64,35,99,56,66,122,2995,3653,6648,2939,3587,6526,2875,3552,6427,0.0,0.0,0.0,2748,3393,6141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bukedi,Busia,398,318,716,1831,1967,3798,778,964,1742,495,581,1076,524,570,1094,90,133,223,4116,4533,8649,4026,4400,8426,3502,3830,7332,0.0,0.0,0.0,3007,3249,6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bukedi,Butaleja,133,75,208,1022,828,1850,646,695,1341,470,588,1058,708,714,1422,116,154,270,3095,3054,6149,2979,2900,5879,2271,2186,4457,0.0,0.0,0.0,1801,1598,3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,South Buganda,Butambala,249,266,515,937,1187,2124,304,416,720,281,326,607,164,176,340,123,93,216,2058,2464,4522,1935,2371,4306,1771,2195,3966,0.0,0.0,0.0,1490,1869,3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bukedi,Butebo,47,17,64,537,445,982,363,337,700,350,324,674,326,321,647,37,46,83,1660,1490,3150,1623,1444,3067,1297,1123,2420,0.0,0.0,0.0,947,799,1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,North Buganda,Buvuma,9,4,13,180,131,311,71,84,155,51,35,86,38,37,75,20,18,38,369,309,678,349,291,640,311,254,565,0.0,0.0,0.0,260,219,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Busoga,Buyende,138,87,225,1134,1070,2204,550,556,1106,396,498,894,330,386,716,76,101,177,2624,2698,5322,2548,2597,5145,2218,2211,4429,0.0,0.0,0.0,1822,1713,3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Lango,Dokolo,137,66,203,708,490,1198,467,420,887,400,357,757,627,596,1223,21,21,42,2360,1950,4310,2339,1929,4268,1712,1333,3045,0.0,0.0,0.0,1312,976,2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,South Buganda,Gomba,235,258,493,1093,1489,2582,297,368,665,210,249,459,121,115,236,108,91,199,2064,2570,4634,1956,2479,4435,1835,2364,4199,0.0,0.0,0.0,1625,2115,3740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Acholi,Gulu,583,499,1082,1778,1810,3588,564,655,1219,342,405,747,282,349,631,74,68,142,3623,3786,7409,3549,3718,7267,3267,3369,6636,0.0,0.0,0.0,2925,2964,5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bunyoro,Hoima,558,511,1069,1353,1573,2926,471,685,1156,303,398,701,557,631,1188,121,116,237,3363,3914,7277,3242,3798,7040,2685,3167,5852,0.0,0.0,0.0,2382,2769,5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Ankole,Ibanda,654,523,1177,1414,1771,3185,295,480,775,135,228,363,93,109,202,87,71,158,2678,3182,5860,2591,3111,5702,2498,3002,5500,0.0,0.0,0.0,2363,2774,5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Busoga,Iganga,689,602,1291,1992,2334,4326,760,987,1747,456,682,1138,571,739,1310,106,124,230,4574,5468,10042,4468,5344,9812,3897,4605,8502,0.0,0.0,0.0,3441,3923,7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FZO,Ankole,Isingiro,712,534,1246,2266,2577,4843,773,1089,1862,416,596,1012,331,516,847,167,200,367,4665,5512,10177,4498,5312,9810,4167,4796,8963,0.0,0.0,0.0,3751,4200,7951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Busoga,Jinja,849,716,1565,2973,3719,6692,920,1296,2216,689,892,1581,493,621,1114,139,191,330,6063,7435,13498,5924,7244,13168,5431,6623,12054,0.0,0.0,0.0,4742,5731,10473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Nabilatuk,6,1,7,73,30,103,28,15,43,13,17,30,7,4,11,47,22,69,174,89,263,127,67,194,120,63,183,0.0,0.0,0.0,107,46,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Kigezi,Kabale,552,532,1084,1133,1303,2436,453,595,1048,197,280,477,158,213,371,76,94,170,2569,3017,5586,2493,2923,5416,2335,2710,5045,0.0,0.0,0.0,2138,2430,4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Toro,Kabarole,925,1121,2046,2061,2450,4511,163,191,354,63,67,130,11,11,22,88,98,186,3311,3938,7249,3223,3840,7063,3212,3829,7041,0.0,0.0,0.0,3149,3762,6911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Teso,Kaberamaido,47,4,51,561,447,1008,372,322,694,179,161,340,96,128,224,2,3,5,1257,1065,2322,1255,1062,2317,1159,934,2093,0.0,0.0,0.0,980,773,1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bunyoro,Kagadi,367,273,640,1579,1690,3269,521,692,1213,296,434,730,184,286,470,143,144,287,3090,3519,6609,2947,3375,6322,2763,3089,5852,0.0,0.0,0.0,2467,2655,5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Bunyoro,Kakumiro,185,127,312,971,925,1896,399,549,948,222,326,548,188,310,498,60,74,134,2025,2311,4336,1965,2237,4202,1777,1927,3704,0.0,0.0,0.0,1555,1601,3156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Teso,Kalaki,21,14,35,459,365,824,395,336,731,216,215,431,182,170,352,2,1,3,1275,1101,2376,1273,1100,2373,1091,930,2021,0.0,0.0,0.0,875,715,1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,South Buganda,Kalangala,64,44,108,158,165,323,34,43,77,12,15,27,5,5,10,3,7,10,276,279,555,273,272,545,268,267,535,0.0,0.0,0.0,256,252,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Busoga,Kaliro,172,119,291,927,995,1922,450,509,959,378,458,836,458,506,964,21,42,63,2406,2629,5035,2385,2587,4972,1927,2081,4008,0.0,0.0,0.0,1549,1623,3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,South Buganda,Kalungu,390,510,900,1075,1541,2616,334,425,759,237,281,518,170,190,360,78,76,154,2284,3023,5307,2206,2947,5153,2036,2757,4793,0.0,0.0,0.0,1799,2476,4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,KMD,Kampala,Kampala,6532,6364,12896,7730,9672,17402,1444,2007,3451,944,1482,2426,606,727,1333,273,324,597,17529,20576,38105,17256,20252,37508,16650,19525,36175,0.0,0.0,0.0,15706,18043,33749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,KMD,Busoga,Kamuli,592,546,1138,2391,2612,5003,1021,1457,2478,873,1111,1984,901,1147,2048,104,147,251,5882,7020,12902,5778,6873,12651,4877,5726,10603,0.0,0.0,0.0,4004,4615,8619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FZO,Toro,Kamwenge,262,210,472,1161,1198,2359,435,502,937,229,311,540,168,277,445,51,70,121,2306,2568,4874,2255,2498,4753,2087,2221,4308,0.0,0.0,0.0,1858,1910,3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Kigezi,Kanungu,346,317,663,1063,1309,2372,524,724,1248,254,386,640,226,327,553,86,104,190,2499,3167,5666,2413,3063,5476,2187,2736,4923,0.0,0.0,0.0,1933,2350,4283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Elgon,Kapchorwa,151,103,254,540,550,1090,320,395,715,291,453,744,332,458,790,15,21,36,1649,1980,3629,1634,1959,3593,1302,1501,2803,0.0,0.0,0.0,1011,1048,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Teso,Kapelebyong,24,11,35,389,335,724,258,268,526,107,143,250,140,141,281,23,21,44,941,919,1860,918,898,1816,778,757,1535,0.0,0.0,0.0,671,614,1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Nakapiripirit,12,2,14,163,87,250,73,65,138,22,23,45,23,22,45,7,3,10,300,202,502,293,199,492,270,177,447,0.0,0.0,0.0,248,154,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FZO,Toro,Kasese,848,819,1667,3924,4305,8229,1512,1734,3246,775,865,1640,453,465,918,191,224,415,7703,8412,16115,7512,8188,15700,7059,7723,14782,0.0,0.0,0.0,6284,6858,13142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,North Buganda,Kassanda,204,177,381,1074,1353,2427,440,569,1009,330,446,776,269,372,641,143,153,296,2460,3070,5530,2317,2917,5234,2048,2545,4593,0.0,0.0,0.0,1718,2099,3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Teso,Katakwi,91,60,151,672,659,1331,303,342,645,213,213,426,234,236,470,29,31,60,1542,1541,3083,1513,1510,3023,1279,1274,2553,0.0,0.0,0.0,1066,1061,2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,North Buganda,Kayunga,424,487,911,1644,1873,3517,691,929,1620,522,720,1242,741,891,1632,213,296,509,4235,5196,9431,4022,4900,8922,3281,4009,7290,0.0,0.0,0.0,2759,3289,6048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Other,Ankole,Kazo,292,238,530,808,926,1734,202,267,469,79,99,178,46,56,102,40,42,82,1467,1628,3095,1427,1586,3013,1381,1530,2911,0.0,0.0,0.0,1302,1431,2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
